,class_names,fractal_dimension
7231,scinax ruber,1.0
7232,argia moesta,1.6171553727325063
7233,ischnura kellicotti,1.2966518927891284
7234,neoclytus acuminatus,1.0
7235,larus fuscus,1.6922747256053343
7236,euptoieta claudia,1.3413439854019498
7237,argiope lobata,1.0
7238,atta texana,1.7543463395760008
7239,holocnemus pluchei,1.6010637918005666
7240,epicauta pennsylvanica,1.5511784480987543
7241,pelecanus philippensis,1.6635443548723887
7242,argia translata,1.5079422220546315
7243,phalacrocorax penicillatus,1.5618842432504452
7244,chroicocephalus philadelphia,1.763193240053158
7245,chaetura vauxi,1.0
7246,sauromalus ater,1.5225862546391316
7247,sceloporus orcutti,1.0
7248,pseudemys peninsularis,1.4568046205137664
7249,archilestes californicus,1.0
7250,podarcis muralis,1.269407803349864
7251,melozone crissalis,1.0
7252,holcosus festivus,1.0629899570957677
7253,rhinocheilus lecontei,1.0
7254,haematopus longirostris,1.4685708388587424
7255,dicathais orbita,2.0000000000031464
7256,haematopus fuliginosus,1.4389766773233619
7257,catherpes mexicanus,1.0
7258,polypedates leucomystax,1.0
7259,aeshna verticalis,1.0158844432123086
7260,eulogia ochrifrontella,1.0
7261,hierodula patellifera,1.0
7262,scudderia mexicana,1.0
7263,diprion similis,1.0
7264,pantherophis emoryi,1.0
7265,baeolophus ridgwayi,1.107682040664745
7266,lycomorpha pholus,1.0
7267,tramea lacerata,1.0
7268,leptodactylus savagei,1.0
7269,chrysochus cobaltinus,1.5687621220005676
7270,euodice malabarica,1.5408837493940228
7271,centronyx henslowii,1.107682040664745
7272,orthetrum pruinosum,1.4350582681425594
7273,trithemis festiva,1.0
7274,metridium senile,1.6894897050486704
7275,graphocephala atropunctata,1.52109282401167
7276,sceloporus uniformis,1.0
7277,macaca fascicularis,1.6659866220448534
7278,amaurornis phoenicurus,1.0569912497549725
7279,cinnyris jugularis,1.3839206666016943
7280,neoscona domiciliorum,1.0
7281,empidonax difficilis,1.1376804043724875
7282,tolype velleda,1.0
7283,microcentrum retinerve,1.0
7284,larinioides cornutus,1.1376804043724875
7285,cucullia convexipennis,1.5849625007243027
7286,parrhasius m-album,1.107682040664745
7287,limenitis weidemeyerii,1.0
7288,eleodes obscura,1.0
7289,polistes apachus,1.6102836966297733
7290,bothriechis schlegelii,1.0
7291,labidomera clivicollis,1.0158844432123086
7292,penelope purpurascens,1.0569912497549725
7293,andricus kingi,1.601232592100431
7294,lonchura striata,1.6555370382534023
7295,gopherus berlandieri,1.0
7296,acronicta impleta,1.0
7297,sceloporus olivaceus,1.0
7298,zenaida macroura,1.2997823166360312
7299,holbrookia propinqua,1.0
7300,hypercompe scribonia,1.0
7301,callospermophilus saturatus,1.0158844432123086
7302,thamnophis cyrtopsis,1.3413439854019498
7303,chamaeleo dilepis,1.0
7304,stigmochelys pardalis,1.1645767871379742
7305,hyperolius marmoratus,1.0
7306,acanthocercus atricollis,1.0629899570957677
7307,glyptemys insculpta,1.107682040664745
7308,oxybelis aeneus,1.0629899570957677
7309,linepithema humile,1.752307962626589
7310,cereopsis novaehollandiae,1.4751381834439852
7311,epiphyas postvittana,1.0
7312,glycaspis brimblecombei,1.7829209442707619
7313,anser indicus,1.7234687517759015
7314,papilio garamas,1.0
7315,leiothlypis ruficapilla,1.0
7316,toxostoma curvirostre,1.2002677704205706
7317,hemiargus ceraunus,1.0
7318,bombus huntii,1.321333300553611
7319,bombus californicus,1.3509199181768963
7320,zelus renardii,1.107682040664745
7321,thamnophis radix,1.3413439854019498
7322,lacinipolia renigera,1.0
7323,latrodectus hesperus,1.0
7324,varanus salvator,1.3413439854019498
7325,ameiva ameiva,1.107682040664745
7326,leptophis ahaetulla,1.107682040664745
7327,hamadryas feronia,1.6171553727325063
7328,ptiliogonys cinereus,1.2997823166360312
7329,urobatis halleri,1.3839206666016943
7330,chelinidea vittiger,1.5199090878127814
7331,sphaenothecus bilineatus,1.3054149464420897
7332,amazilia beryllina,1.5225862546391316
7333,empidonax occidentalis,1.0
7334,aphelocoma woodhouseii,1.0629899570957677
7335,egretta rufescens,1.5722304255525352
7336,mantis religiosa,1.107682040664745
7337,glena quinquelinearia,1.0
7338,hylocharis leucotis,1.3413439854019498
7339,setophaga occidentalis,1.0569912497549725
7340,catasticta nimbice,1.0
7341,sciurus aureogaster,1.0
7342,geothlypis tolmiei,1.0
7343,falco cenchroides,1.0
7344,gryllodes sigillatus,1.0
7345,crotalus ornatus,1.5225862546391316
7346,agnorisma badinodis,1.0
7347,thryomanes bewickii,1.0784718092603918
7348,leptocoma zeylonica,1.2371949505879476
7349,crotaphopeltis hotamboeia,1.0
7350,zizina otis,1.0
7351,anisomorpha buprestoides,1.0
7352,pentatoma rufipes,1.2002677704205706
7353,sunira bicolorago,1.0
7354,neotibicen superbus,1.5849625007243027
7355,ixias pyrene,1.6600515370673186
7356,pipilo maculatus,1.3413439854019498
7357,argiope argentata,1.5436329209324988
7358,pacifastacus leniusculus,1.65505619946658
7359,setophaga striata,1.0
7360,vanellus miles,1.545491773677528
7361,phyciodes mylitta,1.0
7362,asterocampa leilia,1.0
7363,orchelimum nigripes,1.0569912497549725
7364,idia aemula,1.107682040664745
7365,orthemis ferruginea,1.107682040664745
7366,hippotion scrofa,1.0
7367,menura novaehollandiae,1.107682040664745
7368,acanthiza pusilla,1.3413439854019498
7369,pica serica,1.0
7370,anaxyrus cognatus,1.0
7371,hagenius brevistylus,1.0
7372,sceloporus tristichus,1.0
7373,myadestes townsendi,1.107682040664745
7374,anaxyrus speciosus,1.0
7375,papilio paris,1.2514053719614358
7376,papilio polytes,1.3342418291261717
7377,pycnonotus sinensis,1.107682040664745
7378,pycnonotus jocosus,1.0
7379,taeniopoda eques,1.0
7380,elymnias hypermnestra,1.0629899570957677
7381,graphium sarpedon,1.5077424417368606
7382,pseudozizeeria maha,1.1565058019750105
7383,phaedyma columella,1.0158844432123086
7384,phrynosoma mcallii,1.0
7385,anaxyrus woodhousii,1.2371949505879476
7386,myliobatis californica,1.0
7387,lithobates blairi,1.0
7388,spea multiplicata,1.0
7389,eleutherodactylus cystignathoides,1.5849625007243027
7390,ambystoma opacum,1.107682040664745
7391,desmognathus conanti,1.0
7392,plethodon albagula,1.0
7393,graptemys pseudogeographica,1.588631369232904
7394,kinosternon flavescens,1.2371949505879476
7395,sternotherus carinatus,1.2371949505879476
7396,nerodia taxispilota,1.0
7397,ischnura denticollis,1.0
7398,urbanus dorantes,1.0
7399,laniarius ferrugineus,1.107682040664745
7400,ptyonoprogne rupestris,1.5602093764019824
7401,buteo regalis,1.2371949505879476
7402,dicromantispa sayi,1.0
7403,aspidoscelis exsanguis,1.0
7404,gerrhonotus infernalis,1.0
7405,holbrookia maculata,1.5225862546391316
7406,ophisaurus attenuatus,1.0629899570957677
7407,phrynosoma modestum,1.1376804043724875
7408,urocyon littoralis,1.5225862546391316
7409,harmonia conformis,1.7016096535193213
7410,sypharochiton pelliserpentis,1.5225862546391316
7411,petroica boodang,1.0
7412,leptograpsus variegatus,1.0569912497549725
7413,wallengrenia otho,1.0
7414,setophaga citrina,1.107682040664745
7415,sceloporus grammicus,1.0
7416,sceloporus cyanogenys,1.1376804043724875
7417,agkistrodon laticinctus,1.0
7418,lepisosteus oculatus,1.1376804043724875
7419,farancia abacura,1.107682040664745
7420,myiarchus crinitus,1.0629899570957677
7421,heterodon nasicus,1.0
7422,hypsiglena jani,1.0
7423,lampropeltis gentilis,1.0
7424,regina grahamii,1.0629899570957677
7425,sistrurus tergeminus,1.0
7426,tantilla gracilis,1.0
7427,thamnophis marcianus,1.3413439854019498
7428,virginia valeriae,1.0
7429,buteo albonotatus,1.107682040664745
7430,icterus graduacauda,1.0569912497549725
7431,trogon elegans,1.0
7432,junco phaeonotus,1.2997823166360312
7433,setophaga graciae,1.0
7434,empidonax fulvifrons,1.0
7435,lampornis clemenciae,1.3413439854019498
7436,calothorax lucifer,1.0569912497549725
7437,gallinago delicata,1.4700560436500147
7438,menemerus semilimbatus,1.0
7439,zelus longipes,1.375384521624326
7440,toxostoma rufum,1.1376804043724875
7441,apis florea,1.7854992932183689
7442,apis dorsata,1.107682040664745
7443,tachybaptus novaehollandiae,1.1376804043724875
7444,acrocephalus australis,1.0569912497549725
7445,xylocopa tabaniformis,1.3413439854019498
7446,chrysolina bankii,1.0
7447,cigaritis lohita,1.2997823166360312
7448,vespula alascensis,1.0
7449,salvadora grahamiae,1.0
7450,chondrohierax uncinatus,1.107682040664745
7451,ictinia mississippiensis,1.5079422220546315
7452,thalasseus elegans,1.7298682163826562
7453,larus glaucoides,1.6944764485856214
7454,urocitellus richardsonii,1.2371949505879476
7455,libellula saturata,1.0569912497549725
7456,libellula forensis,1.0569912497549725
7457,spoladea recurvalis,1.0
7458,sylvilagus nuttallii,1.2997823166360312
7459,sphyrapicus ruber,1.0
7460,acanthosoma haemorrhoidale,1.0
7461,sparisoma viride,1.7104273318277476
7462,graphium agamemnon,1.3509199181768963
7463,paratrechina longicornis,1.5703774001579078
7464,alisterus scapularis,1.6193064294636785
7465,regulus satrapa,1.107682040664745
7466,geranospiza caerulescens,1.0
7467,pantherophis alleghaniensis,1.0569912497549725
7468,dryobates borealis,2.0000000000031464
7469,melanitta deglandi,1.7480959919389893
7470,asio flammeus,1.3413439854019498
7471,gavia pacifica,1.693372130289777
7472,ceriagrion coromandelianum,1.0158844432123086
7473,phalaropus lobatus,1.6905252964648025
7474,brachyramphus marmoratus,1.2002677704205706
7475,aeshna interrupta,1.0
7476,dactylotum bicolor,1.0
7477,aphonopelma chalcodes,1.1645767871379742
7478,oncometopia orbona,1.0
7479,peridroma saucia,1.0
7480,megapallifera mutabilis,1.0
7481,neurothemis fulvia,1.0
7482,hymenia perspectalis,1.0
7483,aulostomus chinensis,1.107682040664745
7484,ara macao,1.6872171364519952
7485,prinia inornata,1.0
7486,motacilla tschutschensis,1.0
7487,limosa lapponica,1.639348097147899
7488,empidonax alnorum,1.107682040664745
7489,carcinus maenas,1.2997823166360312
7490,vidua macroura,1.4782944974067191
7491,furnarius leucopus,1.107682040664745
7492,zizeeria knysna,1.0629899570957677
7493,lycaena helloides,1.0
7494,polistes dorsalis,1.0
7495,fluvicola nengeta,1.3413439854019498
7496,melanerpes pucherani,1.5225862546391316
7497,nerodia rhombifer,1.3509199181768963
7498,thalasseus bergii,1.8268556853440168
7499,sula sula,1.753956956995031
7500,prosotas dubiosa,1.107682040664745
7501,nephila pilipes,1.3413439854019498
7502,zalophus wollebaeki,1.573098170993323
7503,crotophaga ani,1.3169398018301197
7504,sula nebouxii,1.7159546932150018
7505,pteroglossus torquatus,1.3839206666016943
7506,thalurania colombica,1.107682040664745
7507,chlosyne harrisii,1.3413439854019498
7508,phalaropus tricolor,1.663628420021602
7509,megascops asio,1.3839206666016943
7510,leiothlypis peregrina,1.0
7511,empidonax flaviventris,1.0
7512,calidris himantopus,1.6266741223400587
7513,urothemis signata,1.0
7514,marmota marmota,1.107682040664745
7515,larus glaucescens,1.706042084220229
7516,vireo flavifrons,1.0158844432123086
7517,myiodynastes luteiventris,1.0
7518,leiothlypis luciae,1.3413439854019498
7519,aphelocoma wollweberi,1.107682040664745
7520,myioborus pictus,1.107682040664745
7521,melozone fusca,1.0158844432123086
7522,callipepla squamata,1.3413439854019498
7523,desmognathus ochrophaeus,1.0
7524,psaltriparus minimus,1.6763623815327686
7525,dysschema howardi,1.0
7526,trichodes ornatus,1.321333300553611
7527,selasphorus platycercus,1.3413439854019498
7528,trigona fulviventris,1.809941878043208
7529,panorpa nuptialis,1.0
7530,dythemis nigrescens,1.2966518927891284
7531,sula dactylatra,1.5993282391568626
7532,sceloporus consobrinus,1.107682040664745
7533,scincella lateralis,1.107682040664745
7534,belenois aurota,1.819341952395788
7535,chlorophanes spiza,1.313528105852746
7536,dryocopus lineatus,1.3413439854019498
7537,thalassarche melanophris,1.818958752551438
7538,spheniscus magellanicus,1.6693294169923043
7539,abudefduf troschelii,1.7975684298897263
7540,progomphus obscurus,1.0
7541,phyllogomphoides albrighti,1.0
7542,leucophaeus pipixcan,1.4350582681425594
7543,sitta pygmaea,1.533648199349051
7544,passerina versicolor,1.0
7545,acanthis flammea,1.727701215262346
7546,archilochus alexandri,1.0
7547,myiarchus tuberculifer,1.0
7548,piranga bidentata,1.0
7549,bombus sonorus,1.107682040664745
7550,eurema mexicana,1.4568046205137664
7551,larus hyperboreus,1.7332510616260899
7552,baeolophus inornatus,1.3413439854019498
7553,abudefduf sexfasciatus,1.79897614976311
7554,bronchocela jubata,1.0
7555,monadenia infumata,1.0
7556,coccothraustes vespertinus,1.3839206666016943
7557,hyla squirella,1.3839206666016943
7558,erythemis plebeja,1.0
7559,lestes vigilax,1.0
7560,aphylla angustifolia,1.0
7561,erpetogomphus designatus,1.1376804043724875
7562,enallagma praevarum,1.0
7563,phoebis sennae,1.589915370803991
7564,hemidactylus frenatus,1.3413439854019498
7565,hydrophasianus chirurgus,1.2371949505879476
7566,lestes alacer,1.2997823166360312
7567,lerema accius,1.107682040664745
7568,peucaea cassinii,1.0
7569,leptotes marina,1.1376804043724875
7570,icterus pustulatus,1.3413439854019498
7571,agapornis roseicollis,1.6695664110755175
7572,pseudoleon superbus,1.0
7573,gomphaeschna furcillata,1.0
7574,tachopteryx thoreyi,1.0
7575,ictidomys tridecemlineatus,1.107682040664745
7576,polistes major,1.6263235455703366
7577,xerospermophilus tereticaudus,1.0
7578,calamospiza melanocorys,1.6146977472381314
7579,moduza procris,1.0569912497549725
7580,junonia atlites,1.0
7581,orsotriaena medus,1.0
7582,microcentrum rhombifolium,1.0
7583,enallagma basidens,1.6193064294636785
7584,incilius alvarius,1.0427808260832876
7585,megisto rubricata,1.0
7586,orthemis discolor,1.1376804043724875
7587,columbina inca,1.0
7588,eantis tamenund,1.2371949505879476
7589,callosamia promethea,1.1376804043724875
7590,tetracha carolina,1.0
7591,myathropa florea,1.2371949505879476
7592,charadrius wilsonia,1.1565058019750105
7593,thorybes bathyllus,1.3413439854019498
7594,libellula auripennis,1.0569912497549725
7595,plestiodon inexpectatus,1.107682040664745
7596,aratus pisonii,1.3413439854019498
7597,leiocephalus carinatus,1.0
7598,baeolophus atricristatus,1.0
7599,erythemis vesiculosa,1.0
7600,halichoeres bivittatus,1.3839206666016943
7601,dromogomphus spoliatus,1.0
7602,sialia sialis,1.4782944974067191
7603,sialia currucoides,1.8194765789607747
7604,enallagma hageni,1.0
7605,platalea regia,1.6585256484193125
7606,himantopus leucocephalus,1.629596449636102
7607,euglandina rosea,1.0
7608,protonotaria citrea,1.0
7609,dendronotus venustus,1.0
7610,crassadoma gigantea,1.3328656916683015
7611,pseudacris maculata,1.2371949505879476
7612,stylurus plagiatus,1.0
7613,hetaerina titia,1.0
7614,recurvirostra americana,1.7830031103020656
7615,anartia amathea,1.5940601157397016
7616,amazilia violiceps,1.3413439854019498
7617,eugenes fulgens,1.1565058019750105
7618,anas diazi,1.7227014340445697
7619,egretta novaehollandiae,1.6562684766907383
7620,hirundo neoxena,1.5763213359961756
7621,ctenosaura similis,1.2997823166360312
7622,rhipidura leucophrys,1.2371949505879476
7623,plestiodon obsoletus,1.107682040664745
7624,rasahus hamatus,1.0
7625,carpodacus sibiricus,1.0569912497549725
7626,iambrix salsala,1.0
7627,hirundo smithii,1.623335161953329
7628,microcarbo africanus,1.2371949505879476
7629,ardeola ralloides,1.0
7630,anser caerulescens,1.6935891026735246
7631,eurycea lucifuga,1.107682040664745
7632,desmognathus monticola,1.0
7633,glossopsitta concinna,1.107682040664745
7634,lumbricus terrestris,1.1565058019750105
7635,ascia monuste,1.3413439854019498
7636,argia fumipennis,1.0569912497549725
7637,sternotherus odoratus,1.1565058019750105
7638,parnassius smintheus,1.7250000628269226
7639,lestes eurinus,1.0158844432123086
7640,leucorrhinia proxima,1.0
7641,acisoma panorpoides,1.0
7642,aeshna canadensis,1.0
7643,somatochlora tenebrosa,1.0
7644,gomphurus vastus,1.0
7645,libellula flavida,1.0
7646,agriocnemis pygmaea,1.1376804043724875
7647,tholymis tillarga,1.2371949505879476
7648,neurothemis tullia,1.0569912497549725
7649,hydrocoloeus minutus,1.7218598331137138
7650,varanus bengalensis,1.0
7651,larus crassirostris,1.734018775926248
7652,larus livens,1.731927874409215
7653,melanoplus femurrubrum,1.0
7654,phaetusa simplex,1.5037417143873635
7655,psittacara holochlorus,1.5204470880652534
7656,cyanoramphus novaezelandiae,1.1376804043724875
7657,ciccaba virgata,1.0158844432123086
7658,rana aurora,1.0
7659,colibri cyanotus,1.240644151940674
7660,anthracothorax prevostii,1.0
7661,amazilia yucatanensis,1.107682040664745
7662,heliodoxa jacula,1.3839206666016943
7663,selasphorus calliope,1.3413439854019498
7664,tockus leucomelas,1.0
7665,mitrephanes phaeocercus,1.107682040664745
7666,empidonax virescens,1.0569912497549725
7667,empidonax wrightii,1.0
7668,myiarchus tyrannulus,1.0
7669,tyrannus couchii,1.0
7670,tyrannus crassirostris,1.3509199181768963
7671,tityra semifasciata,1.3413439854019498
7672,todirostrum cinereum,1.107682040664745
7673,agelaius tricolor,1.6580223563596597
7674,tachycineta albiventer,1.4468690361586694
7675,petrochelidon fulva,1.7312662944703683
7676,toxostoma longirostre,1.0
7677,lamprotornis nitens,1.0569912497549725
7678,artemisiospiza belli,1.0
7679,falco femoralis,1.0
7680,fundulus notatus,1.0
7681,setophaga pitiayumi,1.0
7682,liometopum occidentale,1.7824293127623394
7683,setophaga chrysoparia,1.0
7684,gavia stellata,1.2514053719614358
7685,myioborus miniatus,1.0
7686,chlorospingus flavopectus,1.5225862546391316
7687,apantesis parthenice,1.0
7688,plestiodon fasciatus,1.3413439854019498
7689,aegolius acadicus,1.2371949505879476
7690,artemisiospiza nevadensis,1.0
7691,leucorrhinia glacialis,1.2002677704205706
7692,leucorrhinia intacta,1.0
7693,stylogomphus albistylus,1.0
7694,cotinis mutabilis,1.107682040664745
7695,ammospiza leconteii,1.0
7696,tramea carolina,1.1565058019750105
7697,phyciodes phaon,1.0
7698,lampropeltis holbrooki,1.3413439854019498
7699,pelecanus thagus,1.7800901717790367
7700,emberiza cia,1.1376804043724875
7701,circus approximans,1.2002677704205706
7702,plethodon serratus,1.0
7703,spea hammondii,1.107682040664745
7704,rhinella diptycha,2.0000000000031464
7705,mesembrinibis cayennensis,1.0
7706,platalea alba,1.6161895517835845
